clip_id	duration	yt_url	candidate_1	p_ca_voxlingua	p_ca_mms	tier	review_verdict	review_notes
1f2fe4b7-67fa-4fe1-8bd7-e8514a1cca9f	3.27	https://www.youtube.com/watch?v=5VqaPdreGMA&t=1304	 el compacte amb els representants de l'església	0.9777	0.9996	0		
96f85094-b198-455a-b149-676b73555a1b	20.16	https://www.youtube.com/watch?v=Lqv718i_JVU&t=3122	els progenitors evidentment hi ha aquestes funcions hauran d'estar determinades també en una resolució judicial que se l	0.3101	0.9985	0		
6b61d40e-bff6-40e3-b362-30ffa04b5da5	19.38	https://www.youtube.com/watch?v=c27W0Q1xAcg&t=2848	 no van correspondre administració recorrerà davant de la justícia ordinària competent per tant s'hauria de cercar algun	0.7172	0.9911	0		
71ffb9b6-3163-404c-a410-fb65672a4345	20.13	https://www.youtube.com/watch?v=t3nNRod3nOE&t=1105	 l'arbre de les retribucions dels funcionaris de la diputació asseguradors la diputació com la llei d'estabilitat pressu	0.9988	0.9964	0		
f38112aa-29d2-49ab-b5b3-61031657e671	19.32	https://www.youtube.com/watch?v=GAwBL-9WmS4&t=64	ca la susanna a ruth està a la primera fila i la carolina moreno que també és la quarta autora no ha pogut estar aquí pe	1.0	0.9989	0		
d45d5d00-63d4-4ed8-b0ac-64cbebe3983d	20.13	https://www.youtube.com/watch?v=xOFFqZGDrtg&t=1883	 de diners i si socies maximitza uns allò funcionat molt bé no no funcionem aixó perquè haguem d'estudiants en tenir mil	1.0	0.9995	0		
87e81941-8e2b-4f5a-880c-9de692dd5aa9	4.65	https://www.youtube.com/watch?v=J657_X9XVmU&t=1345	de fet el desideràtum de tot plegat que haguessin volgut fem el nou gencat	0.9997	0.997	0		
8dd60209-3a52-4af8-8d6b-c5ddcdf88641	10.83	https://www.youtube.com/watch?v=DOr8eklvE50&t=2568	des de l'ètica de la empresa o de la organització i en espais n i anemones servir socials hem anomenat espais de reflexi	0.276	0.9874	0		
5944301a-16da-416b-b1e6-85d83567cf38	8.22	https://www.youtube.com/watch?v=koNk4WSChvc&t=3472	 i jo sóc la persona encarregada de fer educació social de creure en les capacitats d'aquella persona de crear estabilit	0.9652	0.9623	0		
08ad3a8d-f7ea-4dd5-a530-a5eecaf4765c	18.48	https://www.youtube.com/watch?v=qxXOVm-APCc&t=290	 quarta amb una sorpresa per mi em i he descobert que catalunya és monàrquica fill estima la monarquia o d'ego porquí en	0.9987	0.9682	0		
f5f9eb68-eb50-4385-832b-996dfa2e05fa	19.92	https://www.youtube.com/watch?v=1E5X9UH7b0Q&t=3319	 i la geltrú que no resulta massa interessant té sister uso del deporte em como instrumento d negociacions ni per aconse	0.0084	0.1469	1	correct	
0cb629ae-a57f-482b-82fb-d21c0ce3ef59	20.13	https://www.youtube.com/watch?v=SY3PBzI9P8o&t=4415	 ho he fet el que els hi marquen movent molt jo crec que ell no se puede em afegida que tenen una libertad l'haurà de di	0.1634	0.0396	1	correct	
b24dca23-b5e8-43f2-8afe-7486fe5041f4	16.41	https://www.youtube.com/watch?v=4Ct8IbDRupQ&t=640	 gràcies a la pregunta acompanya per mi el nen ha nascut a l'estranger i al competent és el registre civil central si el	0.9983	0.9943	0		
abef983e-8171-45ba-b3c2-1ea8a1fdd9f0	3.96	https://www.youtube.com/watch?v=KZUlzZIYGMo&t=1543	 per atrapar eh eh eh eh eh	0.1526	0.0437	1	false_positive	
cbe33dc4-6214-433e-9590-9bafc8b9af9b	9.93	https://www.youtube.com/watch?v=cHTPXaEsme4&t=1031	hi poso puesta de cumplimiento de l'afiliació vicente ni la millor experiència i ben gobierno des de ciutadans de períme	0.0246	0.1463	1	correct	
a7a705d1-c113-408f-a126-5a450828e8b3	15.87	https://www.youtube.com/watch?v=Kh7LKoV8Sic&t=31	 a mi així tot i reconèixer que fa una mica de por i una mica de por el fet moltíssimes classes a la universitat moltes 	1.0	0.9996	0		
721c048d-22b7-458b-ae14-f0e41e33d95c	14.28	https://www.youtube.com/watch?v=esjEW9uHUL8&t=825	és una bona notícia que em malgrat que puguem tenir incidències tenir un protocol d'incidències lleus que està funcionan	1.0	0.9974	0		
bba92a1e-c8cd-4f0c-a750-de9dda2d6116	3.18	https://www.youtube.com/watch?v=va6_gqt6MFw&t=1950	després de varies reunions entre els afectats i l'oposició	1.0	0.9998	0		
3143215d-586c-4cb4-9845-f94072890f4f	7.92	https://www.youtube.com/watch?v=F7HTP1PdA6c&t=6076	 recull no ens ho va sentir a moody mantener invitar una o ramo a acariciar di	0.0	0.0002	2	correct	
9178c39a-ac9d-42fa-a3a1-41157cfb8469	20.10	https://www.youtube.com/watch?v=BpEzcXFHu-U&t=28	 per tal que sigui vàlida la sessió per assegurar-nos que tothom estava en territori de l'estat espanyol manté que sigui	0.9999	0.9989	0		
30b6db3e-9797-4d1b-8c6c-68e4ca72e1f0	14.76	https://www.youtube.com/watch?v=8E9O8NC3R8o&t=10528	davant a com cada mes doncs demanar la dimissió de la vicepresidenta cinquena sense atribucions la senyora núria parlón 	0.9993	0.9996	0		
03ab91be-e7e3-4214-99b4-4bfe288b3f8e	19.83	https://www.youtube.com/watch?v=Jp6cKX2F9O8&t=1555	 i li van preguntar a l'eva pregunta al cap dels dos jove cridar-li escolta tu et baralles cada dia o cada dos dies i jo	0.9971	0.9957	0		
39baf809-0488-4796-a13f-f36fcac046f4	19.89	https://www.youtube.com/watch?v=SY3PBzI9P8o&t=1233	 però que assumir que a canviar o todo i a orà e albarà endu otras realitzades com a segones open government en l'open d	0.1816	0.0733	1	correct	
df4c29f8-6fce-46fa-8188-fc9c74510b2e	6.06	https://www.youtube.com/watch?v=F7HTP1PdA6c&t=5050	 montserrat però per mi sempre ha fet sortir jo i ho sentit oferint una sense perpendicularment	0.0	0.0	2	correct	
9c618da6-fcea-446f-94ac-c511f9a90fa0	8.58	https://www.youtube.com/watch?v=FuOEAUaJOnk&t=5805	a dins del pronto ari podeu fer la producció de tots els formularis a totes les llengües de la unió europea és molt xulo	0.4475	0.9972	0		
41b05fc0-d914-4a9a-b609-15a632c0e217	11.52	https://www.youtube.com/watch?v=pid5vU14NDc&t=2107	karachi ínfima o és a dir com ho és a dir en fi m'havia deixat votar que no te voy a breda la cara porno que van a venir	0.0782	0.17	1	correct	
f969f49f-3d9f-4f75-af10-77f63030f95b	15.42	https://www.youtube.com/watch?v=WQfOtD-I3gU&t=1909	quin era totalment tran transversals en la seva forma més pura sovint es posen en evidència mancances ha en aquest senti	0.9968	0.996	0		
9eee1a8e-fad2-4ef6-b1bf-dd85bc40ec88	17.94	https://www.youtube.com/watch?v=WXMcsn9F1Dg&t=273	 moltes gràcies núria director del centre de directora del programa magistrada hehehe si magistrats professors doctors d	0.9985	0.9991	0		
94db6a4b-8270-4434-bc61-4f18afa265f8	10.53	https://www.youtube.com/watch?v=8ebbtysBjoo&t=86	un corpus crear grups de variables o a un factor d'entre les tot l'ostenta variables del safir està bassada en correlaci	0.71	0.2418	0		
432b4de6-7bc8-473f-abeb-e85b034e6d0e	6.54	https://www.youtube.com/watch?v=BplH83MINc8&t=1337	 no dubteu a negar-los vagant entre les ganes de no renovar generalitat carrils diguem a ningú	0.9754	0.9983	0		
751d60a7-5fd8-4be7-b4cd-5c7b32d493a3	20.16	https://www.youtube.com/watch?v=hS1k2jUD_5E&t=1114	citacions se les veuen totalment què opinaven ellos de que et porti a otro cinc venus quilo llaven acabo realmente no l'	0.8586	0.0222	1	correct	
a78a74ff-0da0-430f-b1bc-afc1d3875295	3.72	https://www.youtube.com/watch?v=910_sDZaTTU&t=348	com intentar millorar una mica la pròpia feina i aquesta era la idea	0.9996	0.9994	0		
84f64135-a2bc-4987-8b76-db0867043275	16.47	https://www.youtube.com/watch?v=KrjCVT8OKA0&t=5304	 administració autonòmica ves-hi gal·les diputacions vegada el proper govern d'espanya i aprofitar les subvencions per a	0.951	0.9934	0		
f5bb80d2-1eea-4f0a-b535-f897fe14415e	20.10	https://www.youtube.com/watch?v=V6Y_kqvFCZs&t=3761	bellver de bisbal és a dir intenten utilitzar-ho com a base com a orientació sobre com s'han de fer les coses altres paï	0.9995	0.9999	0		
638c8b66-c358-4103-9f3a-3057c807298a	20.10	https://www.youtube.com/watch?v=BCkjzQyp7Oo&t=2754	 instagram l'un serà qui sap més deu utilitzar twitter i totes aquestes xarxes i plataformes que potser una d'un no cont	1.0	0.9873	0		
4e06b96b-b2c9-4803-9130-37670a824219	7.05	https://www.youtube.com/watch?v=buB7yc8Mhns&t=4592	 esquema a això així gifre continuen sent pràcticament el mateix ara que fa deu anys	0.9995	0.9753	0		
664993a2-a7db-45cd-b97b-9b2638d8e4e8	19.32	https://www.youtube.com/watch?v=X_CFSNhT-iw&t=754	 a què em predit alt però que no ho reincideixen també és veritat que hem de dir que no visquis en període de tres anys 	1.0	0.9996	0		
bf2f9aa4-bd9c-478a-bf77-21efecefdc74	20.16	https://www.youtube.com/watch?v=mV8P6VOyTDE&t=6881	i jo vam dir dins el cor que van fer convergència i unió i esquerra republicana a l'inici d'aquest mandat que és que ens	1.0	0.9996	0		
9ed3e58f-c52d-494b-9500-d37b3b039f97	14.85	https://www.youtube.com/watch?v=mybF99FospM&t=5800	 rotundament a declarar per un català es va beneficiar principalment i prioritàriament esbart entesa en el que aquesta v	0.1406	0.9938	0		
b097f71e-8371-4a31-8905-8acd7b926f6c	13.83	https://www.youtube.com/watch?v=9q-Dzbt1DkU&t=499	 el punt d'haver crema aquests ideals i apreta donar emilià ipad que diem-ne do fallos de qui tenia la ipad diners cinqu	0.1089	0.0142	1	correct	
e30ca37b-e299-4405-bd0d-f09bab2d1b69	6.93	https://www.youtube.com/watch?v=eoLyMYgraPI&t=2513	 durante bonaparte del tiempo va dedicar-se a eso i patiran de vàter que afegeixo despatx	0.2092	0.2055	0		
d36db67d-6d7a-4155-9cef-4c4342bbbd94	19.95	https://www.youtube.com/watch?v=wZrAvCYJAg8&t=7934	 serioses l'explica amb el sentit de vot quan basicament amb mals ulls iniciativa han votat a favor de retirar l'euroord	1.0	0.9986	0		
01ba90d5-e550-49d9-a0a1-9e70242903a5	8.40	https://www.youtube.com/watch?v=Ez4WZ_kxSAw&t=5877	partidàs es podia haver treballat el tema però no els serveix d'excusa igual que vostè veu que no pot ser excusa per alt	0.9982	0.9968	0		
d693e5fd-4285-4991-9715-92f8d5350426	11.82	https://www.youtube.com/watch?v=JwTkw02QSR8&t=8036	o perquè entén que a mig o llarg termini serà necessari un centre d'especialitats en el municipi que siga referent també	0.8218	0.9887	0		
6f378207-6736-48cf-8881-ecf63606a14b	6.51	https://www.youtube.com/watch?v=Ez4WZ_kxSAw&t=6958	els treballadors estaven informats de quines eren les negociacions que portaven amb l'empresa	0.9999	0.9994	0		
edded8f7-89b5-4ffe-a6e2-f947ae6449ce	3.15	https://www.youtube.com/watch?v=GRplYfBHmLM&t=415	 un acord de saber que es va prendre el te	0.7573	0.9254	0		
f8779638-8b0e-4320-bf41-19409b824b11	7.38	https://www.youtube.com/watch?v=l8-tdRCkmEc&t=4872	 gràcies a tots i totes per acompanyar-nos avui amb aquest ple s'aixeca la sessió esteu convidats amb qui farem una copa	0.9932	0.9991	0		
94790f75-9d4a-4424-aca9-1732b34bf83d	20.16	https://www.youtube.com/watch?v=DDn11SCfySI&t=368	en llibertat hi ha doncs ets guanyaré tu vida sí però no hi ha aquest sabor lucre per altra banda demà algun sentiment d	1.0	0.9996	0		
ea841e60-1399-4b4e-befa-a8ba2cae83f5	15.33	https://www.youtube.com/watch?v=yrDaAcTQsQo&t=5258	joguines ja que són un tema recurrent a l'apartat de precs i preguntes per part del grup i que finalment hem rebut dues 	1.0	0.9993	0		
25578ea1-b8a9-4e6e-8c3b-9edb039f2298	12.51	https://www.youtube.com/watch?v=SrLMhMVry7U&t=1074	 ho intentem convertir barcelona en un centre econòmic que s'allunyi de les necessitats de les veïnes barcelona de ser u	1.0	0.9993	0		
96516478-1d02-47df-8c4f-c13824102dfd	20.13	https://www.youtube.com/watch?v=-yA45nY4G88&t=391	a participar en estos encuentros nova museïtzació en estos ell professos de comunicación ep com a pacte de la compensaci	0.2947	0.0549	1	correct	
3b661c8b-b498-432a-899d-e233ec1dd203	20.04	https://www.youtube.com/watch?v=tUiJfoAglN8&t=9198	 avui la cup poble actiu no podem continuar l'activitat institucional amb total normalitat com si no passés res fora d'a	1.0	0.9993	0		
a2c1a1ec-ceaa-413a-92fb-40fc5a59ec8c	16.38	https://www.youtube.com/watch?v=n1jrmSbMhcQ&t=2173	 l'estafa per internet i l'estafa de tota la vida però no la fem de forma presencial la fent d'una altra manera per tant	1.0	0.9997	0		
e141ae6f-880d-476e-b98e-e9e6d97af699	6.66	https://www.youtube.com/watch?v=P28EFjktp-Q&t=3060	 jo ho veig a molts a ell adolescents i joves que tenim allà el dies infantilització aixina que rivera d'aquests	1.0	0.9989	0		
7b4c1ec8-2972-476b-a5c3-5ba0136490b5	15.96	https://www.youtube.com/watch?v=a9Au0xUsqNQ&t=2076	 gràcies senyor president simplement per anunciar la nostra abstenció en aquest exili modificació de crèdit a què bàsica	0.9999	0.9976	0		
8b57dfb1-aad5-41a0-9e8d-895f14fe068e	19.32	https://www.youtube.com/watch?v=O1pBHj-5nEg&t=470	jutjats de pau en poblacions de fins a cinquanta mil habitants i jutjats de proximitat amb població que no siguin cap de	1.0	0.9993	0		
10324dcb-4328-4bcf-8bf6-e04a8e4e0908	3.45	https://www.youtube.com/watch?v=b52wAG5dOlU&t=3317	 massa prima a migdia s'ha compromès a fer	0.0307	0.9935	1	false_positive	
fc3823b7-e68b-4cd9-af7c-a6d61559342a	19.77	https://www.youtube.com/watch?v=Y5JeQZjcTrs&t=894	a la ciutat a l'óssa districte i a la ciutat l'elsa veritablement a atura aquesta lacra que són els desnonaments oferint	1.0	0.999	0		
69b53b7f-7e2f-46aa-b282-ff5153883949	20.16	https://www.youtube.com/watch?v=Ktfeu7vYwZQ&t=2370	altres barris caracteritzats perquè està enorme diversitat cultural i enorme risc d'exclusió social fruiters de les desi	1.0	0.9996	0		
a555a225-993a-49a2-8f7c-854d29900efd	20.16	https://www.youtube.com/watch?v=BdMmnhNs2Hw&t=1762	cada govern islàmic sigui cada dia millor govern islàmic és un esforç que s'ha de fer per tant és una paraula masculina 	0.9999	0.9968	0		
39d2f0d0-3553-4bcc-96dd-ca07049882d2	20.16	https://www.youtube.com/watch?v=mzhA5ZNb2wc&t=697	n'hi ha de judicialitzar aquest conflicte sobretot es prenguin la perspectiva del ciutadà la perspectiva de l'usuari la 	1.0	0.9994	0		
9232c976-f9b1-432b-b70e-3aefbd3e69b5	4.35	https://www.youtube.com/watch?v=UhH9I9rGDh4&t=2888	 vídeo la necessitat de reunir-se per devem moltes coses que quan van començar van predir	0.9996	0.9989	0		
ebc06a41-c0eb-4283-9be1-422a7c7e14da	12.24	https://www.youtube.com/watch?v=7FueKMVoKac&t=556	 el punt on s'atendran els diu que les presons les abram s'hauran de dirigir en un context ètic que reconeix l'obligació	1.0	0.9999	0		
6756395e-5fb2-4cc8-a1a1-c66cd36881a2	4.83	https://www.youtube.com/watch?v=36WA_QmE_TM&t=873	 per validar a vegades va a una vida digna a definir el lectora	0.1305	0.4081	0		
a0b0cd41-deeb-45f1-b0bf-38063979b06d	5.52	https://www.youtube.com/watch?v=3WhRC-05RSA&t=13117	 les ostres algú aporta sigués el globe l'entenc jo que és que fem un pla acorda llei	0.1951	0.9862	0		
78011864-79bd-4cd0-80ce-10a41ee17c86	15.87	https://www.youtube.com/watch?v=5WDwvSMBVMw&t=1455	què hi ha en l'entrevista que aixó no vol dir que no pugueu fer vosaltres altres coses adequades que sortiran de la vost	1.0	0.9998	0		
8c707d0f-23e1-468e-81a1-53c41e76c48c	19.71	https://www.youtube.com/watch?v=cZilxsb8PBM&t=215	que puguem assimilar a un jutge de pau en els sentit de que era un prohom reconegut dintre del seu comunitat quan un jov	1.0	0.9958	0		
6437d59d-32d4-4be3-b3c9-eeb50693d5ec	3.06	https://www.youtube.com/watch?v=Wqm9dkS5DzU&t=3204	per fer del no-res de tavernes sense conflicte	0.0385	0.0214	2	correct	
77b6b845-8e94-464f-8c37-f25028abdab3	19.92	https://www.youtube.com/watch?v=2j8brH_s_pU&t=2910	 d'immersions crec que hem de posar la nostra retina quins son no quins són els barris amb vermell diguéssim on fan salt	1.0	0.9993	0		
007beaaa-f772-4fe7-af28-35275abb06e1	19.98	https://www.youtube.com/watch?v=2d2J9lf-z0s&t=9461	 els toros estana a prohibits com la resta del país i per tant a aquella aquella acció concreta que el que ha fet referè	1.0	0.9996	0		
9c8ab22f-efb5-4c07-b0ee-58f07bcedb40	3.33	https://www.youtube.com/watch?v=C6WzdlUGgRA&t=486	 amb unes xips de teràpia artístic	0.1582	0.0012	1	false_positive	
b4c37af4-ae0d-4e33-875e-ce5593da2679	20.16	https://www.youtube.com/watch?v=cJC03f9Sa-0&t=3642	clap l'ètica pública i republicanisme que és el lema que car ens demana aquesta jornada a mi el primer que em va dir mol	1.0	0.9992	0		
9c0d5b31-2d08-48da-9d51-39ef390bc4ac	6.00	https://www.youtube.com/watch?v=XiURaIKwh2I&t=9079	 que no ho facin individualment jo entenc que la representació legal està estigui buida perquè aquí	0.2306	0.1342	0		
e3cd7472-8ffa-488e-8fb9-c3b8598bba47	9.18	https://www.youtube.com/watch?v=532kfZOx18E&t=1315	del nom el tall a pesar del mal les sirenes les balàfia lleuger i molt guapos no n'hi ha una joia	0.2319	0.1948	0		
ade65117-3792-40f1-8460-481adac133ad	20.10	https://www.youtube.com/watch?v=8bfRsQoP1sc&t=98	 em en amb l'americana i bo de petits amb antoni vila i vilà els va perdre de fet ningú d'inundar andana de quatre i l'a	0.0	0.0	2	correct	
5fd5ee62-5bb2-403f-8ca4-be6efaf54dbe	20.01	https://www.youtube.com/watch?v=3RAqGavM1m0&t=6394	 moltes gràcies doncs sinó dia esteu hostel paraules l'elogi molt guapa molt ràpidament i no permet el president dos mat	1.0	0.9967	0		
083992e0-bf28-4912-9077-281efef1e44a	13.83	https://www.youtube.com/watch?v=3oJFCqXVSO8&t=4780	 i per això el millor que hi han en tensions innecessàries quan propostes quina bennassar assassinar per acabar malgrate	0.996	0.9837	0		
84a8d847-3ca2-4b16-b818-d33d9b53278e	19.62	https://www.youtube.com/watch?v=KAKqAH88zyY&t=3339	 a ells precisament el no haver demanat permís hi ha d'haver començat des de baix de tot i després el que ens ha costat 	0.9999	0.9952	0		
e935be09-37aa-47f2-a635-e7a4b2d9ac50	11.70	https://www.youtube.com/watch?v=MOqARxwBqFs&t=14470	 seguiment titina l'obtingut durant quatre anys el llavi de nit i li volen thriller i tenir bé diré jo xiqui patia un pò	0.9956	0.8444	0		
b199393a-b1b0-4521-a5ef-8a5a70c19ce8	20.13	https://www.youtube.com/watch?v=GMbj6MUnAc0&t=410	 què hi ho activo al dictar això sí aquest dicta de moment el que fa és interpretar en segons quins idiomes funciona mil	0.9999	0.9988	0		
426a42d1-8970-4fee-8d90-98b1f3814ba1	19.89	https://www.youtube.com/watch?v=nrpG0ZDlCTk&t=5366	 no connectava telefònicament amb ningú i estava any indocumentat el vam iniciar els tràmits per fer li'l passaport per 	0.9975	0.9665	0		
b83687fc-5388-4374-97a2-92444323f5cd	19.95	https://www.youtube.com/watch?v=1E5X9UH7b0Q&t=4335	 puede haber dificultades per encontrar acompanyaràs equipo no contestaven de noi tantes i se poder per a detenir el deb	0.1114	0.0276	1	correct	
9f9ca03b-bb8c-4712-994b-8cb3c6ca5fcd	20.13	https://www.youtube.com/watch?v=GfVra-EQkpc&t=1151	 no és a dir tots aquests possibles explicat sembla que aguanten una traslació de l'aprenentatge dels adults molt més gr	1.0	0.9996	0		
33362b38-08e3-40d6-8afb-f9a1c860f921	20.04	https://www.youtube.com/watch?v=M1FNLJXXvgM&t=3246	quan exercia de professor no en recordava sempre que a el país que té l'únic país que té signats i ratificats tots els c	1.0	0.9996	0		
34459371-2d80-48c5-ae17-b7a8a9baf9ca	20.16	https://www.youtube.com/watch?v=em4d5xbJf7g&t=32	d'un quart d'hora per fer una referència a partir d'aquest moment si voleu i ara els ho podeu baixar està penjat a a dep	0.9963	0.9922	0		
a979d3df-5296-421d-929a-7577141f8c4d	3.75	https://www.youtube.com/watch?v=TRMfIf8JLbU&t=564	ostia és urdangarín confetti restrictiva de la distància	0.3213	0.0074	1	correct	
f99a04f9-1fcd-408e-8caa-9ab5542818c3	6.81	https://www.youtube.com/watch?v=3tzYbMPyPU8&t=751	cassà algú que hi han punts de fuga que l'usuari entra està fent una acció i l'abandona	0.9933	0.9853	0		
1a859e2a-699f-4771-99cc-e9c1a91ce361	3.72	https://www.youtube.com/watch?v=NkR-uA-lMac&t=3772	 ara ho has de treballar de unes hidràcid constant perquè tens un potencial	1.0	0.9995	0		
e75be7db-5c59-4240-abf1-7b67fa2921be	4.68	https://www.youtube.com/watch?v=Gsi-1YPPPRw&t=1802	 ei nois saris iemen es muden el difunt van sortís el nom fulards	0.0	0.0006	2	correct	
f6d47d08-76ad-4d2c-b0cf-d7b26a8bbedb	19.74	https://www.youtube.com/watch?v=1E5X9UH7b0Q&t=4678	porte en plan a autoajuda porte filó ací i demandarem ençà fe de que a través del deporte poder-se sentir de llibre i si	0.051	0.2456	1	correct	
9fb10c9d-34da-4297-8c55-0ba8fef6923d	20.04	https://www.youtube.com/watch?v=K-GmMPfKQoA&t=4076	 butaques dels cors del mujal signeu vicenç euros a uns l'afegit de masoveria urbana clavegueram són sancionadors d'amic	0.9998	0.9987	0		
ecaf20a7-23f2-4c69-9c54-43984ccb6825	12.54	https://www.youtube.com/watch?v=gzU6ELNU7EU&t=435	 jo per iniciar aquests processos a vaig cridar l'albert venuts de posar en contacte i ell al març d'al noms del dos mil	0.9999	0.9993	0		
0980509d-7f33-4afc-98c3-f08adab0a424	19.74	https://www.youtube.com/watch?v=k7Y73Z6m6Zk&t=6944	i també força parasitosi que portant to cedent tractaren com un to era d'una petita tibar realista si prometeu lo que no	0.0139	0.0073	2	correct	
49ecf243-9aaf-4c62-9176-dd1ea18510c8	20.16	https://www.youtube.com/watch?v=nTgPgNr0DeM&t=1871	dictat és una mica el que la legislació va fent d'una manera jo diria que tradicional més que reflexiva es pot aplicar t	1.0	0.9988	0		
f40917b0-27a4-411c-b78e-eb2ac779c1b8	19.26	https://www.youtube.com/watch?v=fB8bQWcXlXY&t=1631	 sí i termina allà em mirà vivament de un l'última llevar-te jurídic o senten lladres prèvia transparència i rendició de	0.6099	0.1795	0		
e6f4afc2-5221-4292-aece-f774c7901686	19.32	https://www.youtube.com/watch?v=b_BysSZ3BW4&t=1187	 necis on necis a pamplona madrid s'estava anar aplicant a la tramitació d'anna d'anna del procediment abreujat en instr	0.9996	0.9981	0		
c32a6fe1-7fed-4962-a562-affa2500c8a9	5.64	https://www.youtube.com/watch?v=oL6ZFbHNvhY&t=216	 la mitjana l'alumne era el menjador o a vegades menjador la cuina	0.9123	0.9978	0		
14624467-238d-4b7d-94b0-659ddfd09720	20.16	https://www.youtube.com/watch?v=W8ZMas9etug&t=227	el d'informació i d'emissors de missatge perquè el vostre missatge arribi a algun lloc ha de ser creatiu veurem una mica	1.0	0.9993	0		
8323dd6f-42e9-4994-af5c-5eeef3846bbb	8.58	https://www.youtube.com/watch?v=z-5L9I5h7fg&t=6263	 de la crítica que acotxar mossèn a sa redes sociales de que la falta d'il·luminació en emoció sitios de retirar un uste	0.4036	0.0915	1	correct	
fba50176-68cb-486b-8c14-948e2b8ba98c	20.01	https://www.youtube.com/watch?v=uk8LxVM5DDU&t=2066	afers socials i familiars a la mediació d'aquest conflicte perquè a davant aquest anuncia departament a què ha fet ací h	1.0	0.9993	0		
04e94f3e-a71a-4718-9b00-332df8538d1d	17.82	https://www.youtube.com/watch?v=tFovrjmDN_g&t=232	 doncs es reivindicava des dels anys noranta ira la terna reivindicació dels veïns d'aquí a l'eixample dirvos que al des	1.0	0.9996	0		
044c1a20-2d39-412e-a384-d070bc3ad8f1	4.92	https://www.youtube.com/watch?v=01uLeuWhok8&t=2392	 els membres als participants fer una valoració i ella va destacar	1.0	0.9995	0		
18183dc7-3e71-41da-9d5c-03e29098510f	19.95	https://www.youtube.com/watch?v=AleCJJhhk6k&t=16571	 a més persones al capdavall i també doncs una opció una alternativa que sigui més plural és a dir el partidisme que nos	1.0	0.9992	0		
daf47f64-6d60-4393-9caf-da2e52a147a8	3.57	https://www.youtube.com/watch?v=sIpsJoabVdQ&t=2572	però bueno quasi sempre el temps de manera que aconsegueix obrir el dharma	0.9991	0.9974	0		
517a77d5-bf73-4d28-a47e-d12afa05144d	19.71	https://www.youtube.com/watch?v=FImuTC3WOEY&t=3436	 si em nosaltres anem a votar en contra on vàrem manifestar ni la comissió informativa i les raons són i partit popular 	0.6513	0.8308	0		
1fa09d8e-1a1b-43b3-a2d0-6e5cbabe6f8a	20.16	https://www.youtube.com/watch?v=OhAikER4HGw&t=1224	no una moto dintre a casa a l'efímer d'il vesta moto no puc a la porta i finestres estan tancades no vam fer una assembl	0.996	0.9944	0		
4dd4fb67-9d4e-4bda-b209-c6be8168c47d	19.98	https://www.youtube.com/watch?v=1J0KggFjdZk&t=201	sis i resumien do és una estratègia per a bé comú s'acordin en s'organitza en to direction esta de los passos lleugers e	0.2505	0.0829	1	correct	
da8075d4-cd50-4ff3-ace5-76873cc67961	20.04	https://www.youtube.com/watch?v=Gr_0JzD7JqU&t=1270	 al la major part de comentaris positius sobre la professionalitat dels del personal sempre anaven acompanyats amb amb c	1.0	0.9997	0		
e7056898-c782-4411-8efa-a3e8512ecb86	19.98	https://www.youtube.com/watch?v=RFnsPRT35KE&t=989	 aquesta petita aquest veí d'agraïment que ens hagueu convidat i és el que diu el papa és un dels tretze protagonistes d	1.0	0.9999	0		
48320794-31f9-49ae-996c-3284599daf62	19.47	https://www.youtube.com/watch?v=GY6t3fiodlE&t=155	 un un banc d' d'innovació de totes aquelles propostes que facin ells es becaris i becàries que cursem ell la beca de po	0.962	0.9818	0		
540e840f-1299-4e4f-bb43-95db44999156	19.59	https://www.youtube.com/watch?v=EP7bAYPWXWk&t=1062	 guies de final els mòbils més comuns de les muntanyes o coronado la fanta entra a obra de masllorenç i des d'on no les 	0.0607	0.02	1	correct	
63bb8003-bfa9-4444-93cf-430d1f21b785	15.66	https://www.youtube.com/watch?v=7SQ4J5XsDlU&t=2452	 un personatge ambigu o controvertit posat en política i va ser condemnat per injúries públiques envers una persona o gr	1.0	0.9982	0		
2e12f29b-eb0e-4634-9a7a-028cf6694df9	20.10	https://www.youtube.com/watch?v=P0n7UCwb3M8&t=12877	m entendre bosc loquillo no desviava i operativa noves web vagit l'altre dia és era el comitè covin que tenim els caps d	0.8244	0.9777	0		
14223a47-eb44-4c42-80a8-a6557d9f1356	19.83	https://www.youtube.com/watch?v=ydW1HL_FjVA&t=2336	 però l'hem aquí ja tenim el problema afegides i del tema de déu seria un problema que no era molt difícil de resoldre p	0.9564	0.9973	0		
3059e6fb-2887-47f9-b484-f474a200aceb	19.32	https://www.youtube.com/watch?v=i27FzrInF40&t=131	 i amb tots els programes també ha de medi obert si coneixeu aquest llibre si l'heu cita i si el tema muntanya bones pro	0.9995	0.9933	0		
3569f991-7116-4e4a-8c44-8059675975e2	20.16	https://www.youtube.com/watch?v=Lcfn8yZwIiw&t=7372	instal·lat a la resta d'aquest tram un carril bici de vuitens cinquanta metres de longitud una àvia una metàl·lica per r	0.9986	0.9993	0		
b5224db5-a7b1-4d05-8cf3-1e7a84a1a592	20.16	https://www.youtube.com/watch?v=_c4AJcSlEMk&t=10469	anar al ple ja que en la seva remuneració i d'evolució del lloc de treball crea assignat la resposta general doblat a ga	1.0	0.9994	0		
