clip_id	duration	yt_url	candidate_1	ground_truth_lang	notes	source
008862c8-5b2b-4ba7-a11b-770f5c26b2f8	20.16	https://www.youtube.com/watch?v=bUkROvKnh3Y&t=520	l'àrea d'esports explicaré no no escapats en el que podria ser-lo curiosament però les queixes todavía no líders però en			flagged_irrelevant_local
0089f27e-57d8-4f22-8e02-55051c2729dd	6.27	https://www.youtube.com/watch?v=SfcKj6XYiV4&t=1894	 independentment que després ja farem ni cartes en l'assumpte però primerament una nova vida			flagged_irrelevant_local
008e30e2-4f62-46da-9c5a-820ee4fe6e4f	7.65	https://www.youtube.com/watch?v=uA8yr9fmj14&t=9360	vaga i unes i altres no adúlters em baixa que unes associacions paguen per ocupar la via pública i altres no			flagged_irrelevant_local
0093b6db-9348-46da-8bd3-849e5100b7ae	20.13	https://www.youtube.com/watch?v=Pt6LxXIPPgc&t=2246	 fa sortir entre la granollers cup xat està morta rumorejar gamper làmines argentina que aprender a través d'ella herram			flagged_irrelevant_local
00942a65-defc-49a4-85c5-4fa8a93a66de	19.95	https://www.youtube.com/watch?v=9htHvAsEedI&t=2929	 en lligues lloc ell m'ha vist a en falco nèixer informe garay imitin podré hi hauria anat més enllà de cap cas és que u			flagged_irrelevant_local
009a781e-9e38-43b6-8740-f75806842be3	7.2	https://www.youtube.com/watch?v=1mVcoPpKu08&t=468	carlos en processos de treball en processos tècnics i tecnològics i professionals de canvi de recursos per uns productes			flagged_irrelevant_local
009de2c0-df2a-4728-a702-27057f74fd39	20.16	https://www.youtube.com/watch?v=ohcnmN85P0U&t=1010	comunitat autònoma competència com competència ser matèria de justícia que un nou ball escupo vaya fusió varios postgrad			flagged_irrelevant_local
00a036aa-97a3-424c-aaeb-7adc2f4e20ba	18.21	https://www.youtube.com/watch?v=Fir_jqK2ZQo&t=1252	 derivada de la investigació mai alguns alimentós que s'ho fundamentales ell joan decidir-me final per mi el que és ésse			flagged_irrelevant_local
00a1164c-d0a7-4031-b94d-75a0c6351da4	8.43	https://www.youtube.com/watch?v=RBvlnV2vlEM&t=3448	 és des de l'aula colors ordenadores que tenemos i el portàtil que no es proporciona on la direcció general per a poder 			flagged_irrelevant_local
00a15086-744a-40aa-a126-7c86a7d11dad	19.8	https://www.youtube.com/watch?v=8E9O8NC3R8o&t=2001	 com hem arribat a aquest nivell de de romanent si no es tracta també de intentar buscar sortides polítiques o propostes			flagged_irrelevant_local
00a7dea2-5155-46b3-b230-214ee5c7747a	8.46	https://www.youtube.com/watch?v=CpUd0p2YgTA&t=9358	 en dos d'elles hi ha a cada mos con quan un encuentro entre entre víctima i i la persona			flagged_irrelevant_local
00ad19a8-4479-4ded-8897-d4de016abb15	20.16	https://www.youtube.com/watch?v=8Tr32NOkgqU&t=771	aquí només bladé de distintes qüestionés aquí ai explica feia identifiques datos ambigus aïlli explicar fines cofre fent			flagged_irrelevant_local
00b59be2-7dfe-4c75-b89f-79c42f719041	4.5	https://www.youtube.com/watch?v=ROokbtM86lg&t=1294	joana gasejant aquell paio de la llum i de llegir			flagged_irrelevant_local
00b8fbce-972b-426b-8be8-b39d0a97cc5b	19.38	https://www.youtube.com/watch?v=kTnkq-GnEKQ&t=839	és previsible que ocorre en el cassó de la jurisdicció penal i tampoc cassola posició laboral posant bars matèries es co			flagged_irrelevant_local
00ba8f3a-1d32-42ef-9d41-414fbe272ffd	10.17	https://www.youtube.com/watch?v=M2c_dVje998&t=1843	 bé val camino vilanoví neutró pròpia supervivència mediterraneo quan guanyem meua un quantes bases			flagged_irrelevant_local
00bb877a-a202-494f-a423-849dc7d3b640	19.77	https://www.youtube.com/watch?v=56yCek3-dKA&t=2211	 si déu és nou el llaç desnuca et tengo o equip humit de kenya no tengo equipo pot afinar net i poso el resto de trossos			flagged_irrelevant_local
00bea541-5806-45a0-b4d4-fb61be4b4fbe	20.16	https://www.youtube.com/watch?v=5l9tu3dpOqA&t=87	b afectació envers orientacions sexuals a m haas ells són dos lluitadors que escaneja oh pare a ell s'ho fan a nosaltres			flagged_irrelevant_local
00c0844d-3772-4615-9697-fcb6bd3e9106	19.98	https://www.youtube.com/watch?v=Ok9MxTrvM-8&t=1309	 pateix una sinó femtes d'aquesta i mostrar-lo contradir-se demostren el buit que conto en les proves com les provat leg			flagged_irrelevant_local
00c58505-35df-4ce4-939d-d80bb4f5fc4e	5.1	https://www.youtube.com/watch?v=_UcwebfPrlA&t=1095	 guia del número de mediació del nombre de mediació una festa creixien dotant bean			flagged_irrelevant_local
00caaea5-8060-472f-8a24-e36704f34107	13.35	https://www.youtube.com/watch?v=ZRT9l3fDkBA&t=4521	 bueno per bé i el llac el avio d'ariet anècdotes del dia és més dur del libro un bon exemple deia allò de granada que h			flagged_irrelevant_local
00cb0230-791e-4b03-9d4d-b0e2a7e4b6ab	8.01	https://www.youtube.com/watch?v=oMJnC3GWkLg&t=1249	 que tia concluir dotarà també a tu contra un que ha fet l'ariège qui foren diagnosticar-ho fairy			flagged_irrelevant_local
00d03aa4-1660-4985-ba00-e7a9f77d1b11	5.34	https://www.youtube.com/watch?v=pysDb5pCbuw&t=131	 aldo albó extranya en internet el cas i anticapitalista			flagged_irrelevant_local
00da3d77-bf74-42bf-a539-3bd6b187a5d1	5.4	https://www.youtube.com/watch?v=nWW6bSxOl2s&t=709	 el berguedà publicament te poden mos verd que passen sense excuses el grafisme el classisme			flagged_irrelevant_local
00e0f99f-553b-4181-96da-1cb4f2577fde	4.38	https://www.youtube.com/watch?v=CpUd0p2YgTA&t=10724	 em temo que d'ací que em			flagged_irrelevant_local
00e335de-aee7-4be1-9b94-785888649ef3	8.55	https://www.youtube.com/watch?v=2cj9rRAQmzM&t=704	 llengua un bagul un gest de llet sweet usat jugant duit banking d'enologia estes sendes ens fue d'eixos en sòcols			flagged_irrelevant_local
010b745b-5da5-4d6b-b271-75eb468e3be5	7.83	https://www.youtube.com/watch?v=Y068kpiiSVA&t=2688	 es dóna es do porto bastó la lo dificultar dificultar que queda del trabajo eco a cem entenga			flagged_irrelevant_local
012f4141-f30c-401b-b209-bd2f635d27b7	20.04	https://www.youtube.com/watch?v=JQ3NvHh82Qs&t=994	 com a conseqüència d'esta claror si i si resulta que la mai aparteu jo no sé denunciant i està poc o no ser comptaven e			flagged_irrelevant_local
0246040e-a06d-4b62-b77e-551469e9cc7f	4.62	https://www.youtube.com/watch?v=bASM6z05Q2w&t=2154	 avui en dia palmera podia negar			flagged_irrelevant_local
02462833-8e02-4f06-ba1e-01cc25f33b4d	3.66	https://www.youtube.com/watch?v=z4PeBME6Y5A&t=1137	 en resumen estareu solen d'odèn unes em			flagged_irrelevant_local
02465ba3-ca41-44bb-a4dd-43e45904099c	8.55	https://www.youtube.com/watch?v=hsG5bJoNJl4&t=1139	 et té la bona fe en el rock enfront blancos no defores font negrós no sé perquè no generi monocolor per owen complicar-			flagged_irrelevant_local
02525959-eb45-4e85-824b-4b4b5e0b50dd	10.65	https://www.youtube.com/watch?v=RCgPuhXq5X8&t=1465	donatius ballen el fenomen que cada novel·la ole eleccions en les canonades de supermercats renoi amb gust mèxic ens tro			flagged_irrelevant_local
02530944-00f5-4b60-aadc-a553bf982cb3	19.68	https://www.youtube.com/watch?v=foGeqRcAtnE&t=2721	 fet aixó one va homologar adopta un altre instant jo anem a fer licors de paper àdhuc no deixin cuini facebook podem tr			flagged_irrelevant_local
0253b254-810e-4a85-91b2-c89e137160b1	16.23	https://www.youtube.com/watch?v=errfzGhClDo&t=4217	 momento en ésser professor d'on des utilitzar un informe extern no no competent té para poder era he he poder favor afe			flagged_irrelevant_local
025e22c0-f0b5-4908-a1f5-b6baa4d16dae	15.84	https://www.youtube.com/watch?v=DMAsZmBfmWM&t=413	 dos no tenemos descartem acte espais una primera solució refugiades poder vol volver a sopar i ball del caudillo por co			flagged_irrelevant_local
02613610-52fc-4625-92a9-b5a90cf58082	19.8	https://www.youtube.com/watch?v=QCFCr83Amu8&t=1424	 hi ha dos temes que sorgiren fueron que l'objectiu era millorar la percepció diu nomisma llestos s'aconseguiria admin s			flagged_irrelevant_local
026344a4-25af-49a4-a3e9-db0c1d261e36	8.49	https://www.youtube.com/watch?v=1pOKL6E_1rA&t=3020	que estan relacionades amb els processos de desistiment i la teoria de desistiment i són qüestions que el professional i			flagged_irrelevant_local
0264e54e-2c3b-4e09-b7ca-3ad2882f6ade	3.72	https://www.youtube.com/watch?v=QD7BJ6Bt6y0&t=533	 muntar el mar a l'excursió del malalt			flagged_irrelevant_local
026626bc-9956-49a7-92e0-a3b0e5f542c6	17.82	https://www.youtube.com/watch?v=QwULXqQI-VE&t=7107	 viladecans s'apodera encontrado grande saben fer centra el primer ràpel el segundo etc ens hem trobat en fer un cremós 			flagged_irrelevant_local
02726fad-6d1c-41d3-92a3-90eacb69bea2	7.89	https://www.youtube.com/watch?v=4urKNBZuztI&t=865	 et crec que s'hauria de la faríem bàsicament adequacions uterina de caràcter personal entre els progenitors i els proje			flagged_irrelevant_local
02758703-d9fd-4404-b4a1-38f0648e75aa	3.21	https://www.youtube.com/watch?v=xZvpsYCg4Qk&t=3022	 creiem que es deu en el qual es vendran escudella			flagged_irrelevant_local
027f974e-f10b-400b-8ebf-82803834d5d0	11.73	https://www.youtube.com/watch?v=_Bk9jfqGWms&t=1251	 rocky peró et quatre de cada via tinent eina filariosi espanyola sinó per aquí el gran canvi a isla de los de les qüest			flagged_irrelevant_local
02819bc3-f286-4d47-b640-b8eff40c091b	19.86	https://www.youtube.com/watch?v=BO0qsX7VhKs&t=2998	 si jo he de negocio quan usted el d'aquí vam usar comer sonar hamburguesa usted medite o en un marc de moto però bueno 			flagged_irrelevant_local
0281fc1e-0ba0-44da-a1be-9eda7a0ee4b2	12.66	https://www.youtube.com/watch?v=w2HEuihBfjI&t=0	 podem oller és història la carta de barcelona exercirà punto de complir-los dient-t'ho trece anyós si l'ós peresós s'es			flagged_irrelevant_local
02821f72-70c9-4774-bcad-11882de8d771	19.5	https://www.youtube.com/watch?v=E6OtNyWLTyA&t=3750	 per a que no dominava primera altamira lentament gosé d'aproximació i d'abandó edifico cinquanta-setena quino l'ocasió 			flagged_irrelevant_local
028324d7-d70c-4da9-af44-057f060b664c	20.16	https://www.youtube.com/watch?v=KrjCVT8OKA0&t=3387	el que ha recordat que aquesta moció i la calla francisco thomas i volien d'aquí d'amos varios eroles de quall vulgui as			flagged_irrelevant_local
0284a985-4f9a-4d4f-b2cd-ef0bf74d2486	19.92	https://www.youtube.com/watch?v=UDqPbuhTa_k&t=9029	 és de glòria no podia haver escrit o d'un escrit exactament diuen desistien de l'iris i andrea el ministerio de haciend			flagged_irrelevant_local
02850861-cbf1-4821-9bfa-8525f619cca5	19.5	https://www.youtube.com/watch?v=E6OtNyWLTyA&t=1023	 però tan mala node desert perquè se ponen deforma tot és una de les preguntes que jo l'escric l'ansar tanto a amb a dav			flagged_irrelevant_local
02877bbe-fcfa-4dbf-a0d4-3bf9679d0075	19.89	https://www.youtube.com/watch?v=E6OtNyWLTyA&t=1130	 i el nivell de grassa exactament de lo mismo conductor més grassa la sensación bé feien estar augmenta com no són tonto			flagged_irrelevant_local
0289ff86-ba52-43a4-88ae-9a2e93c9af10	7.17	https://www.youtube.com/watch?v=PiqxGXdGlG0&t=14384	ens enamorem bueno creadors oportuna però que tampoc havien i aspirar stop el gasto que el consultiu tiene			flagged_irrelevant_local
028b86b9-b011-4203-8893-e0b3ec942427	12.63	https://www.youtube.com/watch?v=a0SD7YVbULQ&t=1970	s'havien tendien donen tendror supremo oiga apliquen és to a la has sentit irritades van interioritzar la reforma però p			flagged_irrelevant_local
02cb7108-1e7e-481e-8c17-6875748a8889	11.13	https://www.youtube.com/watch?v=NUe1jOO6dco&t=233	la crueltat però la cruel dades humana o no és patològica no no és estrany és que cada euro i per això fruit de fiar que			flagged_irrelevant_local
03cca2d5-177b-4f10-9d79-3f26eb48bb55	7.44	https://www.youtube.com/watch?v=360NaHONkEE&t=8735	 gràcia no presenta la segona pregunta és sobre el tema de l'organisme de gestió tributària de la diputació de barcelona			flagged_irrelevant_local
03ccf599-e13b-456b-acd4-557f2d9a583d	6.51	https://www.youtube.com/watch?v=9_lh5erbLr8&t=1513	 anem certificada al que va generar aquest estalvi l'administració pública el que va generar l'obligació de pagament			flagged_irrelevant_local
03cd0c29-9598-4bda-8eae-6a3bad08fc1a	20.16	https://www.youtube.com/watch?v=Sfyytz_H9kM&t=4390	l'ivan té aquestes darreres setmanes vam iniciar un procés de de reclamació inicialment eren trenta-sis però finalment h			flagged_irrelevant_local
03ce2feb-ac7e-4830-a641-d1e6f981970d	12.54	https://www.youtube.com/watch?v=vgfDTGsOZz4&t=2310	 bona ubicació des de un poco va demanar que se me sabe plantejava era un poc obert el punto de vista de l'ombra d'un bo			flagged_irrelevant_local
06d6b0bd-1ff8-4d33-830e-74654f527c8c	13.59	https://www.youtube.com/watch?v=Gcqkhd1Y1to&t=4867	està crisis del cove a demostrar-ho que los servicios públicos so la principal herramienta para fer frente a a la situac			flagged_irrelevant_local
1ccfe27c-466c-4aa0-95bc-704d66e04563	13.68	https://www.youtube.com/watch?v=Y5JeQZjcTrs&t=3569	 l'ona quan del turisme és una de les motores massa important des de l'economia dels patida tantes agramunt enemistar d'			flagged_irrelevant_local
3bb15f51-0daa-4d73-9c56-543fcb5da0eb	20.16	https://www.youtube.com/watch?v=P0n7UCwb3M8&t=9023	què és o va en detriment tu dels usuarios com és el vano la llum de dependència que cite ermita tant donen tiempo lo ten			flagged_irrelevant_local
45f3c2e3-c920-4164-b5b5-8b25e568e270	18.39	https://www.youtube.com/watch?v=xdk7lxbRyrg&t=1827	 fa mig got de la caib i m'interessa tot aquell ordal lo retro teo pugnen utilitat argumentable em em va encantar o lliu			flagged_irrelevant_local
6ac2930d-1117-4c54-9977-e85f1aa05aa0	20.04	https://www.youtube.com/watch?v=xJBHAG4uFFE&t=15611	 igual que és i de la intervenció de fes lo que s'ha exhaurit però saber perquè ha coincidit collint idees collar proced			flagged_irrelevant_local
6f717e78-4f6f-459d-b030-bf96f0487691	17.1	https://www.youtube.com/watch?v=kTnkq-GnEKQ&t=2553	 vian a estos hora tenemos quatre models cassacional és la ordinària d'ésser ampli espectre hola limitada a gaza des de 			flagged_irrelevant_local
701d2993-39b2-48ab-bae5-600539315669	3.12	https://www.youtube.com/watch?v=1E5X9UH7b0Q&t=4719	tots hem de dir que sí com de tines que sentir			flagged_irrelevant_local
